,Lineage,parent,MIN(collection_date),parent_date,gap,N,M,S,E
496,B.1.590,B.1,2020-03-15,2020-01-01,74,0.0018474061,0.0013092581,0.0015867624,0.0013666756
497,B.1.591,B.1,2020-08-17,2020-01-01,229,0.0005967166,0.0003832241,0.0004434223,0.0002870153
498,B.1.592,B.1,2020-03-30,2020-01-01,89,0.0014790531,0.0011054597,0.0017080709,0.0011289156
499,B.1.593,B.1,2020-07-17,2020-01-01,198,0.0007853101,0.0004929960,0.0006931268,0.0005074418
500,B.1.594,B.1,2020-03-27,2020-01-01,86,0.0018062630,0.0011404127,0.0017594683,0.0011682963
501,B.1.595,B.1,2020-03-09,2020-01-01,68,0.0014946142,0.0007285198,0.0012168047,0.0007026627
502,B.1.596,B.1,2020-04-11,2020-01-01,101,0.0011166651,0.0006226029,0.0009646103,0.0004615879
503,B.1.597,B.1,2020-03-24,2020-01-01,83,0.0014575857,0.0009274562,0.0014360794,0.0009488434
504,B.1.598,B.1,2020-03-30,2020-01-01,89,0.0016422776,0.0010938420,0.0016212871,0.0011289156
505,B.1.599,B.1,2020-05-20,2020-01-01,140,0.0009019717,0.0004265836,0.0009286118,0.0006285519
506,B.1.6,B.1,2020-03-05,2020-01-01,64,0.0016518526,0.0009615434,0.0016269688,0.0009893480
507,B.1.600,B.1,2020-04-07,2020-01-01,97,0.0011072940,0.0006751000,0.0010992688,0.0006819781
508,B.1.601,B.1,2020-10-19,2020-01-01,292,0.0005227034,0.0003351180,0.0004466521,0.0003440873
509,B.1.602,B.1,2020-07-07,2020-01-01,188,0.0007862829,0.0004190810,0.0007436540,0.0003931522
510,B.1.603,B.1,2020-11-10,2020-01-01,314,0.0005629164,0.0002335442,0.0004599584,0.0002433812
511,B.1.604,B.1,2020-07-28,2020-01-01,209,0.0015513789,0.0014436567,0.0015450267,0.0014479534
512,B.1.605,B.1,2020-05-12,2020-01-01,132,0.0012546270,0.0003966004,0.0010116082,0.0003099949
513,B.1.606,B.1,2020-05-21,2020-01-01,141,0.0009751738,0.0006800937,0.0008583875,0.0007086472
514,B.1.607,B.1,2020-03-29,2020-01-01,88,0.0019883616,0.0014996013,0.0019634671,0.0015195761
515,B.1.609,B.1,2020-03-10,2020-01-01,69,0.0016310968,0.0009669179,0.0015281266,0.0009214312
516,B.1.610,B.1,2020-06-11,2020-01-01,162,0.0006525837,0.0003798690,0.0006427531,0.0003908535
517,B.1.611,B.1,2020-06-09,2020-01-01,160,0.0009759248,0.0006073257,0.0009507954,0.0006279593
518,B.1.612,B.1,2020-03-11,2020-01-01,70,0.0016330244,0.0010312590,0.0013376508,0.0006987844
519,B.1.613,B.1,2020-04-06,2020-01-01,96,0.0011012351,0.0006410289,0.0010846459,0.0006595653
520,B.1.614,B.1,2020-06-15,2020-01-01,166,0.0006368588,0.0003707155,0.0006272651,0.0003814354
521,B.1.615,B.1,2020-07-26,2020-01-01,207,0.0007521638,0.0004748746,0.0006902688,0.0004792219
522,B.1.616,B.1,2021-01-29,2020-01-01,394,0.0002683212,0.0001561898,0.0002642792,0.0001607063
523,B.1.617,B.1,2021-02-25,2020-01-01,421,0.0002511130,0.0001461729,0.0002473302,0.0001503997
524,B.1.618,B.1,2020-10-25,2020-01-01,298,0.0009378004,0.0006891918,0.0008480867,0.0006967780
525,B.1.619,B.1,2020-03-10,2020-01-01,69,0.0033455541,0.0027312149,0.0032542524,0.0027429993
526,B.1.620,B.1,2020-04-05,2020-01-01,95,0.0013106758,0.0009362625,0.0013652847,0.0009360238
527,B.1.621,B.1,2020-09-19,2020-01-01,349,0.0008923898,0.0007996858,0.0008825130,0.0007930636
528,B.1.622,B.1,2021-01-19,2020-01-01,384,0.0002753088,0.0001602572,0.0002711615,0.0001648913
529,B.1.623,B.1,2020-07-08,2020-01-01,189,0.0007726816,0.0003311181,0.0007396994,0.0002648987
530,B.1.625,B.1,2020-06-03,2020-01-01,320,0.0009205540,0.0008121950,0.0008873313,0.0008201798
531,B.1.626,B.1,2021-04-15,2020-01-01,470,0.0006661970,0.0006171321,0.0006779848,0.0005466735
532,B.1.627,B.1,2021-01-09,2020-01-01,374,0.0003348978,0.0001584118,0.0003244900,0.0001227378
533,B.1.629,B.1,2021-02-23,2020-01-01,419,0.0002523116,0.0001468706,0.0002485108,0.0001511176
534,B.1.630,B.1,2021-03-17,2020-01-01,441,0.0006698283,0.0006219267,0.0006363767,0.0006066182
535,B.1.631,B.1,2020-12-16,2020-01-01,350,0.0003251531,0.0001866047,0.0003403312,0.0001886242
536,B.1.632,B.1,2021-04-19,2020-01-01,474,0.0003327383,0.0003493927,0.0004015704,0.0003106185
537,B.1.633,B.1,2021-03-17,2020-01-01,441,0.0003357132,0.0002366239,0.0003311073,0.0002407287
538,B.1.634,B.1,2021-03-02,2020-01-01,426,0.0002974694,0.0001985850,0.0002868873,0.0001398925
539,B.1.635,B.1,2021-01-16,2020-01-01,381,0.0003639232,0.0002599372,0.0003709116,0.0002637099
540,B.1.636,B.1,2020-03-23,2020-01-01,371,0.0003568592,0.0002631894,0.0003445840,0.0002581156
541,B.1.637,B.1,2020-05-29,2020-01-01,149,0.0008273416,0.0005940745,0.0007734140,0.0005616933
542,B.1.638,B.1,2021-05-24,2020-01-01,509,0.0002076986,0.0001209013,0.0002045698,0.0001243974
543,B.1.639,B.1,2021-01-19,2020-01-01,384,0.0003908796,0.0002753026,0.0003802202,0.0002633193
544,B.1.641,B.1,2021-11-03,2020-01-01,700,0.0002229910,0.0001394474,0.0002444333,0.0001499481
545,B.1.67,B.1,2020-03-23,2020-01-01,82,0.0016313881,0.0011029197,0.0015787660,0.0011245193
546,B.1.69,B.1,2020-03-06,2020-01-01,65,0.0016264395,0.0009467504,0.0016019385,0.0009741273
547,B.1.70,B.1,2020-03-13,2020-01-01,72,0.0014683134,0.0008547052,0.0014461945,0.0008794204
548,B.1.76,B.1,2020-02-24,2020-01-01,54,0.0027831730,0.0019697812,0.0027481559,0.0020168692
549,B.1.77,B.1,2020-05-18,2020-01-01,138,0.0009729498,0.0006553581,0.0009592128,0.0006681926
550,B.1.78,B.1,2020-03-12,2020-01-01,71,0.0027559045,0.0021585223,0.0026412269,0.0021942337
551,B.1.8,B.1,2020-03-04,2020-01-01,63,0.0024022730,0.0017095395,0.0023716936,0.0017527318
552,B.1.81,B.1,2020-03-18,2020-01-01,77,0.0032427767,0.0027111075,0.0030577457,0.0027003398
553,B.1.83,B.1,2020-03-20,2020-01-01,79,0.0016093183,0.0010548950,0.0015872677,0.0010773417
554,B.1.84,B.1,2020-03-31,2020-01-01,90,0.0011746507,0.0006837642,0.0011569556,0.0007035364
555,B.1.9,B.1,2020-03-04,2020-01-01,63,0.0023551099,0.0016826379,0.0023281313,0.0016628402
556,B.1.91,B.1,2020-02-21,2020-01-01,51,0.0022631315,0.0014002712,0.0022310039,0.0014351091
557,B.1.93,B.1,2020-03-06,2020-01-01,65,0.0017503773,0.0010696930,0.0017220133,0.0011001813
558,B.1.94,B.1,2020-03-15,2020-01-01,74,0.0034905331,0.0028876350,0.0033747253,0.0027808284
559,B.1.96,B.1,2020-04-01,2020-01-01,91,0.0011617425,0.0006762503,0.0011442418,0.0006958052
560,B.1.97,B.1,2020-03-24,2020-01-01,83,0.0012737177,0.0007414310,0.0012545302,0.0007628707
561,XB,B.1,2020-07-08,2020-01-01,189,0.0005798415,0.0003350388,0.0006043022,0.0003266427
562,AH.1,B.1.1.241,2021-01-05,2020-04-29,251,0.0000768369,0.0001172398,0.0002003260,0.0000392534
563,AH.2,B.1.1.241,2020-08-18,2020-04-29,111,0.0001737482,0.0002651099,0.0004529893,0.0000887621
564,AH.3,B.1.1.241,2020-10-23,2020-04-29,177,0.0001089608,0.0001662554,0.0002840781,0.0000556644
565,BL.1,BA.2.75.1,2022-05-08,2022-01-01,127,0.0000000000,0.0000000000,0.0000000000,0.0000000000
566,AD.1,B.1.1.315,2020-11-02,2020-08-01,93,0.0001065007,0.0000127541,0.0003641380,0.0001745654
567,AD.2,B.1.1.315,2020-07-21,2020-08-01,-11,0.0009586572,0.0001652453,0.0031355199,0.0015330793
568,AM.1,B.1.1.216,2020-11-09,2020-05-06,187,0.0002099908,0.0000542627,0.0002244208,0.0000678633
569,AM.2,B.1.1.216,2020-11-10,2020-05-06,188,0.0003275690,0.0000916682,0.0003397544,0.0001125180
570,AM.3,B.1.1.216,2020-10-30,2020-05-06,177,0.0002218547,0.0000573284,0.0002370999,0.0000716974
571,AM.4,B.1.1.216,2020-11-05,2020-05-06,183,0.0003261971,0.0001303683,0.0003028153,0.0001346144
572,AY.112.1,AY.112,2021-08-08,2020-08-11,362,0.0000000000,0.0000000000,0.0000000000,0.0000000000
573,AY.112.2,AY.112,2021-01-10,2020-08-11,152,0.0000000000,0.0000000000,0.0000000000,0.0000000000
574,AY.112.3,AY.112,2021-08-02,2020-08-11,377,0.0000000000,0.0000000000,0.0000000000,0.0000000000
575,BF.1.1,BA.5.2.1.1,2022-04-28,2020-07-06,661,0.0000000000,0.0000000000,0.0000000000,0.0000000000
576,B.1.466.1,B.1.466,2020-05-26,2020-04-30,26,0.0062581983,0.0054790297,0.0064682644,0.0058980882
577,B.1.466.2,B.1.466,2020-08-06,2020-04-30,98,0.0002878539,0.0000427483,0.0002991275,0.0000737281
578,P.1.17.1,P.1.17,2021-04-02,2021-02-23,38,0.0000000000,0.0000000000,0.0000000000,0.0000000000
579,AV.1,B.1.1.482,2020-05-12,2020-03-02,71,0.0002531042,0.0001165063,0.0005050525,0.0012263020
580,P.1.7.1,P.1.7,2021-02-07,2021-03-15,-36,0.0000000000,0.0000000000,0.0000000000,0.0000000000
581,BA.2.56.1,BA.2.56,2022-03-27,2021-06-30,270,0.0000000000,0.0000000000,0.0000000000,0.0000000000
582,B.1.621.1,B.1.621,2021-04-09,2020-09-19,202,0.0013547779,0.0013348323,0.0014017843,0.0013447491
583,B.1.621.2,B.1.621,2021-04-11,2020-09-19,204,0.0006837286,0.0005791637,0.0007788340,0.0006227304
584,M.1,B.1.1.294,2020-12-07,2020-03-31,251,0.0001579554,0.0000391786,0.0001787090,0.0001138720
585,M.2,B.1.1.294,2020-10-26,2020-03-31,209,0.0001896976,0.0000470518,0.0002146218,0.0001367554
586,M.3,B.1.1.294,2020-09-01,2020-03-31,154,0.0002574468,0.0000638560,0.0002912725,0.0001855966
587,B.1.221.1,B.1.221,2020-08-18,2020-02-02,198,0.0001915645,0.0000981122,0.0001421948,0.0001276477
588,B.1.221.2,B.1.221,2020-03-21,2020-02-02,48,0.0007902035,0.0004047129,0.0005865537,0.0005265468
589,B.1.221.3,B.1.221,2020-09-14,2020-02-02,225,0.0001685767,0.0000863387,0.0001251315,0.0001123300
590,B.1.221.4,B.1.221,2020-09-30,2020-02-02,241,0.0001573849,0.0000806067,0.0001168240,0.0001048724
591,BE.1.1,BA.5.3.1.1,2022-01-24,2020-07-01,580,0.0000000000,0.0000000000,0.0000000000,0.0000000000
592,BE.1.2,BA.5.3.1.1,2022-06-19,2020-07-01,718,0.0000000000,0.0000000000,0.0000000000,0.0000000000
593,Y.1,B.1.177.52,2020-11-03,2020-08-18,77,0.0003928624,0.0002418932,0.0004631366,0.0002374795
594,AY.125.1,AY.125,2021-08-02,2020-08-11,392,0.0000000000,0.0000000000,0.0000000000,0.0000000000
595,B.1.499.1,B.1.499,2020-11-30,2020-01-01,334,0.0000531841,0.0000950235,0.0002872588,0.0000926001
596,A.1,A,2020-02-21,2019-12-30,54,0.0037995501,0.0035907133,0.0037655145,0.0036290803
597,A.11,A,2020-03-20,2019-12-30,81,0.0008631924,0.0006314768,0.0010406889,0.0006505021
598,A.12,A,2020-04-10,2019-12-30,102,0.0006854763,0.0005014669,0.0008264294,0.0005165752
599,A.15,A,2020-04-20,2019-12-30,112,0.0006242730,0.0004566931,0.0007526411,0.0004704524
600,A.16,A,2020-02-15,2019-12-30,47,0.0014876294,0.0010882899,0.0017935277,0.0011210782
601,A.17,A,2020-01-25,2019-12-30,26,0.0068016319,0.0061135937,0.0073165622,0.0062252697
602,A.18,A,2020-06-21,2019-12-30,174,0.0010744188,0.0009710209,0.0011495718,0.0009794620
603,A.19,A,2020-06-04,2019-12-30,157,0.0005150843,0.0003960339,0.0006063497,0.0004058140
604,A.2,A,2020-02-17,2019-12-30,49,0.0027797306,0.0024448352,0.0029131424,0.0023092462
605,A.21,A,2020-04-10,2019-12-30,102,0.0013731552,0.0012048578,0.0014422818,0.0011898880
606,A.22,A,2020-03-15,2019-12-30,76,0.0009199813,0.0006730214,0.0011091553,0.0006932983
607,A.23,A,2020-08-14,2019-12-30,228,0.0004491830,0.0003679163,0.0005119031,0.0003746001
608,A.24,A,2020-07-10,2019-12-30,193,0.0003622724,0.0002650240,0.0004367658,0.0002730087
609,A.25,A,2020-05-29,2019-12-30,151,0.0005366925,0.0004129200,0.0006301205,0.0004230880
610,A.26,A,2020-03-31,2019-12-30,92,0.0007599846,0.0005559742,0.0009162587,0.0005727247
611,A.27,A,2020-06-23,2019-12-30,333,0.0002289131,0.0001730458,0.0002688066,0.0001776638
612,A.28,A,2020-07-28,2019-12-30,211,0.0003911203,0.0003023582,0.0004578212,0.0003095000
613,A.29,A,2020-08-21,2019-12-30,235,0.0005377731,0.0004639934,0.0005739939,0.0004685040
614,A.3,A,2020-03-03,2019-12-30,64,0.0012467500,0.0011059564,0.0012572979,0.0011112967
615,A.30,A,2021-02-13,2019-12-30,411,0.0001701182,0.0001244516,0.0002050993,0.0001282012
616,A.4,A,2020-03-11,2019-12-30,72,0.0012323259,0.0008989716,0.0012524798,0.0008964147
617,A.5,A,2020-03-01,2019-12-30,62,0.0015800905,0.0012786259,0.0018179848,0.0013336673
618,A.6,A,2020-01-23,2019-12-30,24,0.0029132742,0.0021312343,0.0035123251,0.0021954447
619,A.7,A,2020-05-06,2019-12-30,128,0.0005462389,0.0003996064,0.0006585610,0.0004116459
620,A.9,A,2020-03-21,2019-12-30,82,0.0008526656,0.0006237759,0.0010279976,0.0006425692
621,AY.99.1,AY.99,2021-01-03,2021-04-16,-103,0.0000000000,0.0000000000,0.0000000000,0.0000000000
622,AY.99.2,AY.99,2021-02-28,2021-04-16,-47,0.0000000000,0.0000000000,0.0000000000,0.0000000000
623,AY.24.1,AY.24,2021-07-19,2020-07-16,368,0.0000000000,0.0000000000,0.0000000000,0.0000000000
624,B.1.588.1,B.1.588,2020-11-28,2020-08-05,115,0.0004401999,0.0001490983,0.0006581942,0.0001638553
625,BA.1.1,BA.1,2020-06-11,2020-01-05,613,0.0000000000,0.0000000000,0.0000000000,0.0000000000
626,BA.1.10,BA.1,2021-11-24,2020-01-05,689,0.0000000000,0.0000000000,0.0000000000,0.0000000000
627,BA.1.12,BA.1,2021-11-22,2020-01-05,687,0.0000000000,0.0000000000,0.0000000000,0.0000000000
628,BA.1.13,BA.1,2021-11-16,2020-01-05,681,0.0000000000,0.0000000000,0.0000000000,0.0000000000
629,BA.1.14,BA.1,2021-01-10,2020-01-05,654,0.0000000000,0.0000000000,0.0000000000,0.0000000000
630,BA.1.15,BA.1,2020-05-30,2020-01-05,618,0.0000000000,0.0000000000,0.0000000000,0.0000000000
631,BA.1.16,BA.1,2021-02-05,2020-01-05,668,0.0000000000,0.0000000000,0.0000000000,0.0000000000
632,BA.1.17,BA.1,2021-01-04,2020-01-05,632,0.0000000000,0.0000000000,0.0000000000,0.0000000000
633,BA.1.18,BA.1,2021-01-01,2020-01-05,667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
634,BA.1.19,BA.1,2020-08-20,2020-01-05,677,0.0000000000,0.0000000000,0.0000000000,0.0000000000
635,BA.1.2,BA.1,2021-12-22,2020-01-05,717,0.0000000000,0.0000000000,0.0000000000,0.0000000000
636,BA.1.20,BA.1,2020-09-13,2020-01-05,619,0.0000000000,0.0000000000,0.0000000000,0.0000000000
637,BA.1.21,BA.1,2021-01-09,2020-01-05,658,0.0000000000,0.0000000000,0.0000000000,0.0000000000
638,BA.1.22,BA.1,2021-12-27,2020-01-05,729,0.0000000000,0.0000000000,0.0000000000,0.0000000000
639,BA.1.23,BA.1,2022-02-06,2020-01-05,763,0.0000000000,0.0000000000,0.0000000000,0.0000000000
640,BA.1.24,BA.1,2022-02-17,2020-01-05,774,0.0000000000,0.0000000000,0.0000000000,0.0000000000
641,BA.1.3,BA.1,2021-12-01,2020-01-05,715,0.0000000000,0.0000000000,0.0000000000,0.0000000000
642,BA.1.4,BA.1,2021-11-26,2020-01-05,691,0.0000000000,0.0000000000,0.0000000000,0.0000000000
643,BA.1.5,BA.1,2021-07-14,2020-01-05,707,0.0000000000,0.0000000000,0.0000000000,0.0000000000
644,BA.1.6,BA.1,2021-12-01,2020-01-05,696,0.0000000000,0.0000000000,0.0000000000,0.0000000000
645,BA.1.7,BA.1,2021-12-01,2020-01-05,696,0.0000000000,0.0000000000,0.0000000000,0.0000000000
646,BA.1.8,BA.1,2021-12-08,2020-01-05,703,0.0000000000,0.0000000000,0.0000000000,0.0000000000
647,BA.1.9,BA.1,2021-11-26,2020-01-05,702,0.0000000000,0.0000000000,0.0000000000,0.0000000000
648,XAM,BA.1,2022-03-19,2020-01-05,804,0.0000000000,0.0000000000,0.0000000000,0.0000000000
649,XAU,BA.1,2022-03-14,2020-01-05,799,0.0000000000,0.0000000000,0.0000000000,0.0000000000
650,XM,BA.1,2021-12-17,2020-01-05,771,0.0000000000,0.0000000000,0.0000000000,0.0000000000
651,XP,BA.1,2022-02-22,2020-01-05,779,0.0000000000,0.0000000000,0.0000000000,0.0000000000
652,XQ,BA.1,2022-02-12,2020-01-05,769,0.0000000000,0.0000000000,0.0000000000,0.0000000000
653,XR,BA.1,2022-02-13,2020-01-05,770,0.0000000000,0.0000000000,0.0000000000,0.0000000000
654,BA.2.2.1,BA.2.2,2022-01-14,2022-01-04,10,0.0000000000,0.0000000000,0.0000000000,0.0000000000
655,AJ.1,B.1.1.240,2020-11-08,2020-08-27,73,0.0002274923,0.0000097426,0.0004678948,0.0000119458
656,A.2.5.1,A.2.5,2020-03-22,2020-04-15,-1,0.1057201531,0.0888703521,0.1207444036,0.0937397660
657,A.2.5.2,A.2.5,2020-04-12,2020-04-15,-3,0.0640567492,0.0615650082,0.0736648489,0.0642066431
658,A.2.5.3,A.2.5,2021-02-23,2020-04-15,314,0.0003569001,0.0002899203,0.0005220451,0.0003461429
659,B.4.1,B.4,2020-03-22,2020-01-18,64,0.0010567648,0.0004050986,0.0009089039,0.0003468712
660,B.4.2,B.4,2020-02-25,2020-01-18,38,0.0017798143,0.0006822714,0.0015307855,0.0005842041
661,B.4.4,B.4,2020-03-10,2020-01-18,52,0.0059196344,0.0051043833,0.0054514901,0.0050588225
662,B.4.5,B.4,2020-03-09,2020-01-18,51,0.0013261362,0.0005083591,0.0011405853,0.0004352894
663,B.4.6,B.4,2020-02-29,2020-01-18,42,0.0016103082,0.0006172932,0.0013849964,0.0005285657
664,B.4.7,B.4,2020-03-14,2020-01-18,56,0.0021870846,0.0014521309,0.0019982720,0.0013885131
665,B.4.8,B.4,2020-05-17,2020-01-18,120,0.0012165306,0.0008750829,0.0011361330,0.0008449988
666,AY.127.1,AY.127,2021-09-04,2020-09-14,355,0.0000000000,0.0000000000,0.0000000000,0.0000000000
667,AY.127.2,AY.127,2021-10-02,2020-09-14,383,0.0000000000,0.0000000000,0.0000000000,0.0000000000
668,AY.127.3,AY.127,2022-02-01,2020-09-14,505,0.0000000000,0.0000000000,0.0000000000,0.0000000000
669,AY.5.1,AY.5,2021-06-03,2020-11-15,200,0.0000000000,0.0000000000,0.0000000000,0.0000000000
670,AY.5.2,AY.5,2021-05-31,2020-11-15,197,0.0000000000,0.0000000000,0.0000000000,0.0000000000
671,AY.5.3,AY.5,2021-06-14,2020-11-15,229,0.0000000000,0.0000000000,0.0000000000,0.0000000000
672,AY.5.4,AY.5,2021-04-25,2020-11-15,161,0.0000000000,0.0000000000,0.0000000000,0.0000000000
673,AY.5.5,AY.5,2021-06-02,2020-11-15,199,0.0000000000,0.0000000000,0.0000000000,0.0000000000
674,AY.5.6,AY.5,2021-07-30,2020-11-15,257,0.0000000000,0.0000000000,0.0000000000,0.0000000000
675,AY.5.7,AY.5,2021-10-05,2020-11-15,324,0.0000000000,0.0000000000,0.0000000000,0.0000000000
676,B.1.258.10,B.1.258,2020-09-17,2020-03-22,179,0.0002857662,0.0000814189,0.0002815856,0.0001358064
677,B.1.258.11,B.1.258,2020-07-01,2020-03-22,176,0.0002902262,0.0000836607,0.0002897117,0.0001450965
678,B.1.258.12,B.1.258,2020-09-20,2020-03-22,182,0.0002810557,0.0000800768,0.0002769441,0.0001335679
679,B.1.258.14,B.1.258,2020-10-06,2020-03-22,198,0.0002583442,0.0000736060,0.0002545648,0.0001227745
680,B.1.258.15,B.1.258,2020-11-10,2020-03-22,233,0.0002195371,0.0000625493,0.0002163254,0.0001043320
681,B.1.258.16,B.1.258,2020-11-23,2020-03-22,246,0.0002079356,0.0000592438,0.0002048936,0.0000988185
682,B.1.258.17,B.1.258,2020-08-28,2020-03-22,159,0.0003324834,0.0001027849,0.0003267620,0.0001639953
683,B.1.258.18,B.1.258,2020-10-05,2020-03-22,197,0.0002596556,0.0000739796,0.0002558570,0.0001233977
684,B.1.258.19,B.1.258,2020-11-23,2020-03-22,246,0.0002079356,0.0000592438,0.0002048936,0.0000988185
685,B.1.258.2,B.1.258,2020-07-03,2020-03-22,103,0.0004966228,0.0001414950,0.0004893576,0.0002360131
686,B.1.258.20,B.1.258,2020-09-23,2020-03-22,185,0.0002764981,0.0000787783,0.0002724531,0.0001314019
687,B.1.258.21,B.1.258,2020-10-08,2020-03-22,200,0.0002848548,0.0001027306,0.0002809042,0.0001508272
688,B.1.258.22,B.1.258,2020-12-07,2020-03-22,260,0.0001967390,0.0000560538,0.0001938609,0.0000934975
689,B.1.258.23,B.1.258,2020-11-18,2020-03-22,241,0.0004386637,0.0002533818,0.0004390482,0.0003393764
690,B.1.258.24,B.1.258,2020-11-25,2020-03-22,248,0.0002062587,0.0000587661,0.0002032412,0.0000980216
691,B.1.258.3,B.1.258,2020-07-06,2020-03-22,106,0.0004825674,0.0001374904,0.0004755078,0.0002293335
692,B.1.258.4,B.1.258,2020-09-03,2020-03-22,165,0.0003100130,0.0000883272,0.0003054778,0.0001473294
693,B.1.258.5,B.1.258,2020-09-09,2020-03-22,171,0.0003357313,0.0001222842,0.0003308985,0.0001791213
694,B.1.258.6,B.1.258,2020-09-10,2020-03-22,172,0.0002973962,0.0000847325,0.0002930455,0.0001413334
695,B.1.258.7,B.1.258,2020-08-29,2020-03-22,160,0.0003197009,0.0000910874,0.0003150239,0.0001519334
696,B.1.258.9,B.1.258,2020-08-31,2020-03-22,162,0.0003157540,0.0000899629,0.0003111347,0.0001500577
697,BA.4.1.1,BA.4.1,2022-02-25,2020-10-14,515,0.0000000000,0.0000000000,0.0000000000,0.0000000000
698,BA.4.1.2,BA.4.1,2022-04-19,2020-10-14,552,0.0000000000,0.0000000000,0.0000000000,0.0000000000
699,BA.4.1.3,BA.4.1,2022-01-15,2020-10-14,458,0.0000000000,0.0000000000,0.0000000000,0.0000000000
700,BA.4.1.4,BA.4.1,2022-05-12,2020-10-14,575,0.0000000000,0.0000000000,0.0000000000,0.0000000000
701,BA.4.1.5,BA.4.1,2022-04-24,2020-10-14,557,0.0000000000,0.0000000000,0.0000000000,0.0000000000
702,BA.4.1.6,BA.4.1,2022-04-20,2020-10-14,553,0.0000000000,0.0000000000,0.0000000000,0.0000000000
703,BA.4.1.7,BA.4.1,2022-05-22,2020-10-14,585,0.0000000000,0.0000000000,0.0000000000,0.0000000000
704,BA.4.1.8,BA.4.1,2022-01-17,2020-10-14,460,0.0000000000,0.0000000000,0.0000000000,0.0000000000
705,AY.20.1,AY.20,2021-07-23,2020-09-22,304,0.0000000000,0.0000000000,0.0000000000,0.0000000000
706,C.37.1,C.37,2021-02-10,2020-07-21,218,0.0000000000,0.0000000000,0.0000000000,0.0000000000
707,BF.1,BA.5.2.1,2020-07-23,2020-07-06,17,0.0000000000,0.0000000000,0.0000000000,0.0000000000
708,BF.10,BA.5.2.1,2020-07-25,2020-07-06,19,0.0000000000,0.0000000000,0.0000000000,0.0000000000
709,BF.11,BA.5.2.1,2022-06-21,2020-07-06,715,0.0000000000,0.0000000000,0.0000000000,0.0000000000
710,BF.12,BA.5.2.1,2022-05-06,2020-07-06,669,0.0000000000,0.0000000000,0.0000000000,0.0000000000
711,BF.13,BA.5.2.1,2022-06-10,2020-07-06,704,0.0000000000,0.0000000000,0.0000000000,0.0000000000
712,BF.14,BA.5.2.1,2022-06-05,2020-07-06,714,0.0000000000,0.0000000000,0.0000000000,0.0000000000
713,BF.15,BA.5.2.1,2022-06-16,2020-07-06,710,0.0000000000,0.0000000000,0.0000000000,0.0000000000
714,BF.2,BA.5.2.1,2022-04-30,2020-07-06,663,0.0000000000,0.0000000000,0.0000000000,0.0000000000
715,BF.3,BA.5.2.1,2022-05-03,2020-07-06,666,0.0000000000,0.0000000000,0.0000000000,0.0000000000
716,BF.4,BA.5.2.1,2022-04-29,2020-07-06,662,0.0000000000,0.0000000000,0.0000000000,0.0000000000
717,BF.5,BA.5.2.1,2020-07-21,2020-07-06,15,0.0000000000,0.0000000000,0.0000000000,0.0000000000
718,BF.6,BA.5.2.1,2022-05-11,2020-07-06,687,0.0000000000,0.0000000000,0.0000000000,0.0000000000
719,BF.7,BA.5.2.1,2021-02-26,2020-07-06,676,0.0000000000,0.0000000000,0.0000000000,0.0000000000
720,BF.8,BA.5.2.1,2022-05-07,2020-07-06,673,0.0000000000,0.0000000000,0.0000000000,0.0000000000
721,BF.9,BA.5.2.1,2022-05-28,2020-07-06,691,0.0000000000,0.0000000000,0.0000000000,0.0000000000
722,AY.25.1.1,AY.25.1,2021-07-26,2020-05-14,438,0.0000000000,0.0000000000,0.0000000000,0.0000000000
723,AY.25.1.2,AY.25.1,2021-08-03,2020-05-14,446,0.0000000000,0.0000000000,0.0000000000,0.0000000000
724,U.1,B.1.177.60,2020-12-15,2020-08-17,120,0.0005114143,0.0001070128,0.0002217767,0.0004723893
725,U.2,B.1.177.60,2020-11-11,2020-08-17,86,0.0007136013,0.0001493202,0.0003094559,0.0006591479
726,U.3,B.1.177.60,2021-01-11,2020-08-17,147,0.0004174811,0.0000873574,0.0001810422,0.0003856239
727,AZ.1,B.1.1.318,2021-01-22,2020-05-14,253,0.0003576933,0.0005640160,0.0003758609,0.0002621365
728,AZ.2,B.1.1.318,2021-02-05,2020-05-14,267,0.0002695012,0.0004198653,0.0003118240,0.0002110430
729,AZ.3,B.1.1.318,2021-02-08,2020-05-14,270,0.0002353249,0.0001651255,0.0002340998,0.0001460979
730,AZ.4,B.1.1.318,2021-02-08,2020-05-14,270,0.0002324330,0.0003820072,0.0002763809,0.0001738028
731,AZ.5,B.1.1.318,2021-01-06,2020-05-14,271,0.0002664607,0.0003693612,0.0003099542,0.0002082476
732,AZ.6,B.1.1.318,2021-03-04,2020-05-14,294,0.0005268481,0.0004753224,0.0003320476,0.0001567536
733,AY.98.1,AY.98,2020-11-04,2020-10-14,21,0.0000000000,0.0000000000,0.0000000000,0.0000000000
734,B.1.362.1,B.1.362,2020-09-19,2020-04-03,169,0.0001329555,0.0001279930,0.0002784565,0.0002073013
735,B.1.362.2,B.1.362,2020-09-01,2020-04-03,151,0.0001488045,0.0001432504,0.0003116500,0.0002320127
736,AY.121.1,AY.121,2021-01-02,2020-05-11,236,0.0000000000,0.0000000000,0.0000000000,0.0000000000
737,AY.120.1,AY.120,2020-12-27,2020-10-26,62,0.0000000000,0.0000000000,0.0000000000,0.0000000000
